1.868746891083286057e-03,2.396209401528037221e-03,4.520416905932784710e-03,1.265628916171333829e-02,3.076866967475070519e-02,4.235820865622740711e-02,5.506386611580436213e-02,7.772184717472004067e-02,1.088903187496752939e-01,1.428143080060448322e-01,1.680543788199973521e-01,1.689217043090048553e-01,1.298931259820998441e-01,6.335388362161981091e-02,2.082796214549710936e-02,6.882219507867287471e-03,3.200320237130274605e-03,6.096906493841862673e-01,3.602167959598254754e-01,5.777442960598757477e-02,4.093503098148547630e-04,2.973016977696223335e-04,2.850118956191061668e-04,2.368284369042367914e-04,2.645908444087090652e-04,3.685082073940539461e-04,2.638241837830615369e-04,3.240418911065607839e-04
1.831940543297920325e-03,2.417231169505716475e-03,4.107837328634142068e-03,1.087703247456914268e-02,2.730866057478778877e-02,3.769737337622328099e-02,4.872255388978642687e-02,6.982324476650696166e-02,1.010390568053765731e-01,1.359289056949739005e-01,1.617302185511799717e-01,1.646882939438686910e-01,1.311125312365235829e-01,6.830682323774951714e-02,2.546283384942141584e-02,1.016038069007943814e-02,4.811681566135046773e-03,3.002335938592136377e-03,6.078775932519689951e-01,5.638237934830987452e-01,1.627651041917315133e-01,5.275156124794256772e-04,3.459929446910869574e-04,2.722906394368436000e-04,2.895886272328170290e-04,3.960681633913178535e-04,2.961069019893926551e-04,2.793001080141831682e-04
1.465194659679702749e-03,1.953388215480952005e-03,3.562469475871805034e-03,9.272318856530455816e-03,2.227172349643083069e-02,3.083110107314474338e-02,4.033955472125150266e-02,5.816658813207586931e-02,8.415551047679523111e-02,1.144391660800709309e-01,1.392472916684536210e-01,1.429403722363671025e-01,1.164109740638298029e-01,6.494633398852533990e-02,2.871998653916463945e-02,1.341094540864549989e-02,7.318791248208430210e-03,4.378677618748858663e-03,3.116316137148749006e-03,6.049288073964732559e-01,7.427510395868187620e-01,2.812686269906652936e-01,4.998328580269728984e-04,3.710239162868694601e-04,3.028309471303451531e-04,3.213901082498885021e-04,2.808267915111407800e-04,2.659316707842962306e-04
1.275145796448566701e-03,1.769791249463049986e-03,3.140447693032193902e-03,7.844006878810965561e-03,1.776441947418605158e-02,2.447306502508079032e-02,3.200050412416597517e-02,4.589612839769273422e-02,6.641998182835055775e-02,9.067899587052628829e-02,1.107725867463379699e-01,1.147205238919285636e-01,9.580455028812688567e-02,5.880819014718093041e-02,2.986823838599869316e-02,1.683076954386674220e-02,1.089933201025618595e-02,7.353134989135675162e-03,5.213318805413129191e-03,3.628521769255410676e-03,4.599081364006260553e-01,7.746212346367674639e-01,4.137098341934650203e-01,7.097584766130671588e-04,3.795202418351601315e-04,3.993405762782774662e-04,3.147357595294509040e-04,2.729975602734800917e-04
1.029147301931079101e-03,1.565769913357578863e-03,2.629314058250560842e-03,6.335915731743899972e-03,1.353635250128926854e-02,1.862928899409006453e-02,2.422032589103653016e-02,3.476816889601264809e-02,5.056115541955914089e-02,6.856732190661132820e-02,8.361614315395127228e-02,8.854601657376813539e-02,7.543256203889053824e-02,5.021264676597498450e-02,2.953046630005110376e-02,1.973768776389902765e-02,1.472306017786073271e-02,1.125875976972052703e-02,8.749482860856907726e-03,6.095400022306766627e-03,4.103791617367191086e-03,3.184477377839634027e-01,6.972384804611101439e-01,4.893842760003119241e-01,5.970195381170368895e-04,4.701255885024641025e-04,3.736889746522125116e-04,3.887434014830880281e-04
9.053797346081045912e-04,1.339727827247069432e-03,2.315680165940654962e-03,4.924261198527091557e-03,1.013373010642616527e-02,1.404724717691484791e-02,1.817800799014354651e-02,2.583558358183575543e-02,3.731152403563012948e-02,5.051074831314216612e-02,6.205527668247593637e-02,6.661874938190001649e-02,5.917691408159096722e-02,4.201464512962264225e-02,2.844481179546962807e-02,2.137317401103295059e-02,1.795199909280467687e-02,1.481046612693877156e-02,1.240779487156601704e-02,9.173393084804682546e-03,5.931404344838931211e-03,4.012081084603172365e-03,1.762948753596060847e-01,5.786197063336671054e-01,6.481640957216864285e-01,7.480284492292105540e-04,4.508097233887764922e-04,4.412513571469508828e-04
9.067338364923635020e-04,1.121558117777396273e-03,1.805572064203716642e-03,3.996880627176951396e-03,7.792776690856513012e-03,1.045223279154049167e-02,1.347745570707835176e-02,1.900826494006981407e-02,2.692798204482123661e-02,3.617737741675713936e-02,4.475520795052124329e-02,4.868075263186418672e-02,4.562849082404427103e-02,3.473891299378276815e-02,2.535668620097997553e-02,2.137999762248895055e-02,1.905499473058536522e-02,1.741269814750417630e-02,1.505303290246528050e-02,1.135993574016566469e-02,7.791425907849379266e-03,5.390901966003867202e-03,3.721659419201350707e-03,9.990342332953493221e-02,4.819567649738704662e-01,8.317014679811695066e-01,6.827892807515833834e-04,4.638230407617674770e-04
7.709818037182659956e-04,1.008507204827636039e-03,1.461394545323142519e-03,3.124839013714379807e-03,5.570556105947037547e-03,7.404315393932636366e-03,9.651862330505781365e-03,1.342799116177690461e-02,1.904933272613798523e-02,2.571758422302952013e-02,3.142483824174331641e-02,3.485480818446495821e-02,3.427584001926083090e-02,2.864764497354929315e-02,2.303977805048746177e-02,2.005017332470911129e-02,1.897564037751522242e-02,1.738152061539454535e-02,1.595088542365795739e-02,1.253894362170903005e-02,8.876721973696849455e-03,6.412256544346120121e-03,4.461686055580198727e-03,3.015229776387107295e-03,4.367440232548230189e-02,3.361568481701611155e-01,9.971948020462443329e-01,4.059470336014203012e-02
1.587226454244181290e-03,9.695966889182039286e-04,1.201851713085899881e-03,2.415282988608512694e-03,4.462904083500634535e-03,5.956893321483833041e-03,7.060074816385882891e-03,9.497099769317392942e-03,1.374271364579768631e-02,1.862415800998942772e-02,2.298114012869564848e-02,2.574330883995324531e-02,2.656435258686304368e-02,2.397525668212582839e-02,1.990560967305580672e-02,1.846368366119608903e-02,1.824844452026515643e-02,1.744141307275566544e-02,1.604939633573777141e-02,1.307576868464274504e-02,9.987440638645849952e-03,8.120970497299352664e-03,6.321219743647047903e-03,4.493092590214403138e-03,3.969164683952803099e-03,6.591741421553199386e-03,1.239739749317758516e-01,9.184048406327733893e-01
4.929030425016504673e-04,9.012842401836568436e-04,1.052940332343457264e-03,2.037807175108412566e-03,3.364339146738296472e-03,4.383808602849526698e-03,5.347351659814574693e-03,7.141639541649478715e-03,9.921172618246402661e-03,1.345736986246186435e-02,1.745869778504298767e-02,2.014250116862628670e-02,2.062404701346141206e-02,1.908913933888255893e-02,1.752917414169058441e-02,1.682838327118357097e-02,1.651637894756281116e-02,1.563915656684207803e-02,1.511432592599100573e-02,1.302109018331147269e-02,1.054223410256332517e-02,9.148551289207466561e-03,7.739628191899313413e-03,6.027804451040372907e-03,5.136626191831125676e-03,3.265144545961992401e-03,2.122906504555155827e-03,1.633358846869668261e-03
5.226235875348279186e-04,1.787036135224342017e-03,1.256095441508260982e-03,1.784460686542519749e-03,2.751385679341047680e-03,3.467821736814727124e-03,4.139622215265383563e-03,5.514623069046530393e-03,7.787665620018877424e-03,1.056140725595886357e-02,1.341356400273065186e-02,1.573367155081248359e-02,1.728526653978850955e-02,1.672366605880089285e-02,1.533101873512121571e-02,1.438019693433843262e-02,1.440374436784044518e-02,1.422164753430216026e-02,1.422509252880181825e-02,1.269119711175896621e-02,1.085756725998289658e-02,9.860433847207611402e-03,8.489787360269934052e-03,6.967471505663869538e-03,6.337658142256685952e-03,3.673582164555840197e-03,2.409647535178416778e-03,1.493079865639383328e-03
3.493416917528950659e-04,5.171706723489519686e-04,1.553699157100111965e-03,1.593120780093304576e-03,2.013177787649873818e-03,2.548506036981126356e-03,3.067923589172342168e-03,4.109453621814624855e-03,5.757465311377915444e-03,7.795099904873629797e-03,1.010776984922353953e-02,1.197114347817296483e-02,1.346944725647364512e-02,1.337263229062631183e-02,1.260498927733834894e-02,1.200710683115781795e-02,1.177203739915225374e-02,1.199726304147961074e-02,1.210170810593455895e-02,1.086490861627696300e-02,9.560503598721485294e-03,9.204165713899934223e-03,8.290100477744958077e-03,6.869840096033388160e-03,6.327784482683965206e-03,3.631555222986310692e-03,2.309171847815556528e-03,1.305463739371882275e-03
3.057150513887283653e-04,4.412845459186236869e-04,1.877741048206665484e-03,1.496544773402020420e-03,1.497663235007404151e-03,1.870197240405395769e-03,2.379206793799957219e-03,3.116087134624210674e-03,4.264033644758816188e-03,5.829451757136662644e-03,7.470503761280122140e-03,8.968100618744182309e-03,1.020567008790456039e-02,1.055790915942450385e-02,9.734435994428207797e-03,9.892188863944349764e-03,9.816601436459076666e-03,9.651374455562180751e-03,9.922374051780952220e-03,9.168408131299415204e-03,8.341440188645967216e-03,8.218734662016538919e-03,7.392301058586970772e-03,6.123484360896492597e-03,5.744007264464461374e-03,3.350024829515704881e-03,2.197713995906101954e-03,1.291102957868970258e-03
2.416408087968228340e-04,4.430037242912853411e-04,5.303101070542949906e-04,3.074285876702073737e-03,2.129557534398435464e-03,1.422430927379032860e-03,1.872304727406631656e-03,2.394191524210317890e-03,3.153543982334367467e-03,4.437949446079704485e-03,5.770933314922815915e-03,6.934876813003813117e-03,8.059939665069869308e-03,8.070354301620851628e-03,7.784559150990264485e-03,7.732329981008457219e-03,7.717000087372695785e-03,7.547471841666978341e-03,7.833366558612595010e-03,7.440753346352421173e-03,6.839548704127422149e-03,6.952330788026647897e-03,6.460844906075388638e-03,5.250271183793863740e-03,4.915874395925284510e-03,2.943751118834938511e-03,2.016845146919721797e-03,1.172443142506469525e-03
2.697716116668631855e-04,4.214310227038313796e-04,4.729831417435119011e-04,2.385708474170686062e-03,1.734209567352410072e-03,1.172107935912552676e-03,1.421272639247646470e-03,1.817822039828225324e-03,2.465510875658443075e-03,3.444327405347408048e-03,4.448606360663903171e-03,5.446705566694885932e-03,6.286524201740124537e-03,6.193479480354853982e-03,6.009248608797994676e-03,5.876709249121842872e-03,5.908676673997285793e-03,5.829617700995017721e-03,6.047488711519636781e-03,5.881216284315034931e-03,5.533942253037371466e-03,5.639648490815908459e-03,5.238220340799358381e-03,4.328217410297242017e-03,4.134252272008657504e-03,2.465232089976375236e-03,1.791755578556227793e-03,9.821619578736224924e-04
3.446819882100050393e-04,4.921197874901672145e-04,6.765000085195528113e-04,1.272168763629499865e-03,7.647655467839144759e-03,4.701956168106940885e-03,1.060537242179408974e-03,1.365963551254582549e-03,1.852690163347888103e-03,2.570420582916816722e-03,3.319431419787552667e-03,4.069958983523747943e-03,4.756813888805270195e-03,4.593505218911075362e-03,4.316856893753565939e-03,4.498213617683544975e-03,4.582320602857275355e-03,4.904490647241484431e-03,4.850691648359534321e-03,4.491960853100343543e-03,4.165708589800361066e-03,4.228226279000811896e-03,4.047237950436383645e-03,3.598147405420293148e-03,3.540183215693358705e-03,2.182676163461068179e-03,1.396978458382995732e-03,9.500451835256467758e-04
2.830371637045634488e-04,5.746469871322642219e-04,1.010707620389557230e-03,1.829391645633436560e-03,2.781477938616954207e-03,1.668648467789553627e-03,8.123316943456649611e-04,9.943190049374270052e-04,1.339120472725456069e-03,1.847828008297791851e-03,2.430848522523156897e-03,3.192610485470663041e-03,3.751605647881930700e-03,3.644133767450401327e-03,3.429959986090158532e-03,3.839652140253255012e-03,3.785454876111230167e-03,3.813509344806423514e-03,3.754688884770352852e-03,3.417640314045135817e-03,3.085560102439373169e-03,3.147603192204899251e-03,3.139757366581385437e-03,2.883304408986913075e-03,2.775985196905062045e-03,1.833327833953841577e-03,1.211722053781444071e-03,8.201476500746666433e-04
2.989744118619410643e-04,5.270210997815002497e-04,9.753648974349725213e-04,2.056114101563243004e-03,1.653072977243420522e-03,1.869355241268060713e-02,1.428049786423266250e-02,7.700326048484187761e-04,1.055154023414048682e-03,1.444272458017039793e-03,1.765178010200505430e-03,2.410301353980397621e-03,2.838061475442268684e-03,2.990763013909768318e-03,2.929065087369650371e-03,3.007008917643706064e-03,3.195650576955907061e-03,2.941700052745559440e-03,2.708313291463815276e-03,2.388698782498429197e-03,2.248293683935782307e-03,2.500910019524875925e-03,2.517155923258793289e-03,2.169925037384314026e-03,2.055695923040149267e-03,1.378147149335733805e-03,9.728923339453289043e-04,7.738393569593168299e-04
